episode,step,action,time_to_collision,completion,collision,collision_type,reward_time_to_collision,reward_completion,reward_total,loss,done,tick,system_time,game_time
21,5,11,1000,0.0,False,,0.0,0,1.0526609016608677,100,True,240,43.81810283660889,12.300000183284283
22,0,11,1000,0.0,False,,0.0,0,0.0,100,False,40,4.688400745391846,2.0000000298023224
22,1,12,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,10.900859594345093,4.100000061094761
22,2,0,15.966209750600818,41.462753361136585,False,,0.23462508037262597,0.09090928629998218,0.33922021429731336,100,False,120,20.446476936340332,6.200000092387199
22,3,22,2.6610473864217425,29.023914303948146,False,,0.5383351311077623,0.3636367865122141,0.7902061731073016,100,True,146,25.802415132522583,7.600000113248825
23,0,19,1000,0.0,False,,0.0,0,0.0,100,False,40,5.17645001411438,2.0000000298023224
23,1,27,8.957982325648606,29.51333233491527,False,,0.3081423970746473,0.35290606192201857,0.33052422949833293,100,False,80,11.691691398620605,4.050000060349703
23,2,7,194.11858228480574,41.462753361136585,False,,0.057458489115980456,0.09090928629998218,0.4047081172063143,100,False,120,19.057543992996216,6.150000091642141
23,3,16,12.90720137244756,29.023914303948146,False,,0.2595333818971399,0.3636367865122141,0.7162932014109913,100,True,146,23.757825136184692,7.550000112503767
24,0,35,1000,0.0,False,,0.0,0,0.0,100,False,40,6.407002925872803,2.0000000298023224
24,1,23,1.877530278359378,29.51333233491527,False,,0.6271707376532168,0.35290606192201857,0.4900383997876177,100,False,80,13.742998361587524,4.100000061094761
24,2,11,1.562025185726434,12.438823240403636,False,,0.6778911891129832,0.7272728465783458,1.1926204176332822,100,False,120,20.567248582839966,6.200000092387199
24,3,16,1.9971953629433399,12.438821757580058,False,,0.61070678592474,0.7272728790899624,1.8616102501406333,100,False,160,28.663528442382812,8.300000123679638
24,4,25,43.528285954993,41.46275360827385,False,,0.14307103751345784,0.0909092808813794,1.978600409338052,100,False,200,36.57187581062317,10.350000154227018
24,5,17,1000,4.146269058827187,False,,0.0,0.9090910662625088,2.4331459424693063,100,True,204,37.44375801086426,10.650000158697367
25,0,7,1000,0.0,False,,0.0,0,0.0,100,False,40,5.377867937088013,2.0000000298023224
25,1,11,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,10.095181226730347,4.100000061094761
25,2,25,61.617580319125096,41.462753361136585,False,,0.11894571213695522,0.09090928629998218,0.28138053017947795,100,False,120,16.31773853302002,6.150000091642141
25,3,8,111.19987215066402,29.023914303948146,False,,0.08434093591715082,0.3636367865122141,0.5053693913941604,100,True,147,21.396430253982544,7.600000113248825
26,0,35,1000,0.0,False,,0.0,0,0.0,100,False,40,6.540942668914795,2.0000000298023224
26,1,18,1.877480154506671,29.51333233491527,False,,0.627177915839884,0.35290606192201857,0.4900419888809513,100,False,80,14.021296501159668,4.100000061094761
26,2,11,1.5721806649041503,12.438823240403636,False,,0.6760637814014766,0.7272728465783458,1.1917103028708624,100,False,120,20.08477520942688,6.200000092387199
26,3,26,3.6173946572411584,0.0,False,,0.46872556623689193,0,1.4260730859893085,100,False,160,27.20400834083557,8.25000012293458
26,4,32,5.715078613552048,0.0,False,,0.37985411554441234,0,1.6160001437615146,100,False,200,33.59884190559387,10.30000015348196
26,5,0,7.702992706109314,0.0,False,,0.3306497224770266,0,1.7813250050000278,100,True,240,41.24709153175354,12.400000184774399
27,0,7,1000,0.0,False,,0.0,0,0.0,100,False,40,5.606548547744751,2.0000000298023224
27,1,22,46.02455984901807,29.51333233491527,False,,0.13898324706352022,0.35290606192201857,0.2459446544927694,100,False,80,11.626771450042725,4.100000061094761
27,2,12,52.79820370155635,41.462753361136585,False,,0.12928075217697463,0.09090928629998218,0.3560396737312478,100,False,120,19.513487100601196,6.200000092387199
27,3,24,1.6404944198114366,29.023914303948146,False,,0.6641408983965345,0.3636367865122141,0.8699285161856221,100,True,148,25.067984342575073,7.650000113993883
28,0,17,1000,0.0,False,,0.0,0,0.0,100,False,40,7.473020315170288,2.0000000298023224
28,1,16,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,15.20064115524292,4.100000061094761
28,2,32,47.26766561619191,37.31646823838732,False,,0.13706017863373704,0.181818572246654,0.33589240640120477,100,False,120,22.882559299468994,6.150000091642141
28,3,34,1000,0.0,False,,0.0,0,0.33589240640120477,100,False,160,29.529093980789185,8.200000122189522
28,4,13,2.317579398725158,8.292552945890137,False,,0.5723247066107597,0.8181818074088508,1.03114566341101,100,False,200,37.331982374191284,10.30000015348196
28,5,13,1000,8.292538117654374,False,,0.0,0.8181821325250175,1.4402367296735188,100,True,240,44.62390637397766,12.400000184774399
29,0,0,1000,0.0,False,,0.0,0,0.0,100,False,40,4.86782169342041,2.0000000298023224
29,1,1,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,9.494943857192993,4.100000061094761
29,2,31,8.738892674795379,33.17019917956014,False,,0.3117319013249262,0.2727275059841451,0.4686827346155449,100,False,120,16.574795484542847,6.150000091642141
29,3,10,9.350424410127792,16.585091063544503,False,,0.3020196430841058,0.6363639399338685,0.937874526124532,100,False,160,23.419405937194824,8.25000012293458
29,4,5,3.191596523259209,20.731377421980085,False,,0.4961299974285716,0.5454546268941827,1.4586668382859092,100,True,179,26.255361080169678,9.300000138580799
30,0,28,1000,0.0,False,,0.0,0,0.0,100,False,40,6.801379203796387,2.0000000298023224
30,1,1,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,11.49979853630066,4.100000061094761
30,2,19,2.033744976459831,41.462753361136585,False,,0.6059317527314796,0.09090928629998218,0.5248735504767401,100,False,120,18.49426770210266,6.200000092387199
30,3,32,2.595579282938027,12.438805940795248,False,,0.5443410328510819,0.7272732258805401,1.160680679842551,100,False,160,26.775389909744263,8.25000012293458
30,4,23,5.784985895362115,16.585108363152898,False,,0.37772108160780304,0.636363560631674,1.6677230009622896,100,True,188,32.62243962287903,9.750000145286322
31,0,2,1000,0.0,False,,0.0,0,0.0,100,False,40,5.1178953647613525,2.0000000298023224
31,1,33,6.164983286387134,25.367047212166007,False,,0.3667428694284995,0.44381534786869037,0.40527910864859495,100,False,80,10.543678283691406,4.050000060349703
31,2,25,7.903004192703151,16.585108363152898,False,,0.32671986996547236,0.636363560631674,0.8868208239471681,100,False,120,16.91490602493286,6.100000090897083
31,3,3,1.9526399118854625,20.731375939156507,False,,0.6166838998879355,0.5454546594057994,1.4678901035940357,100,False,160,23.544753551483154,8.200000122189522
31,4,7,2.38559822525813,4.14626905882718,False,,0.5650756210867903,0.9090910662625089,2.204973447268685,100,False,200,30.81416368484497,10.30000015348196
31,5,32,6.135368366398572,33.17019942669741,False,,0.367563113112912,0.2727275005655423,2.525118754107912,100,True,238,38.22904634475708,12.250000182539225
32,0,22,1000,0.0,False,,0.0,0,0.0,100,False,40,6.671702146530151,2.0000000298023224
32,1,0,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,11.89108395576477,4.100000061094761
32,2,34,4.2900799593713455,41.462753361136585,False,,0.43356579854519606,0.09090928629998218,0.4386905733835984,100,False,120,19.087982654571533,6.150000091642141
32,3,5,4.280832259199446,29.023914303948146,False,,0.4339953283365436,0.3636367865122141,0.8375066308079773,100,True,147,24.504095554351807,7.600000113248825
33,0,16,1000,0.0,False,,0.0,0,0.0,100,False,40,7.2738518714904785,2.0000000298023224
33,1,11,1.3318131423330657,29.51333233491527,False,,0.723693545510078,0.35290606192201857,0.5382998037160482,100,False,80,14.67171835899353,4.100000061094761
33,2,6,0.8837854971565055,41.462753361136585,False,,0.847031379509092,0.09090928629998218,1.0072701366205854,100,False,120,21.267717599868774,6.200000092387199
33,3,19,3.2686507747591382,29.023914303948146,False,,0.49080492447111845,0.3636367865122141,1.4344909921122517,100,True,146,25.62056851387024,7.600000113248825
34,0,21,1000,0.0,False,,0.0,0,0.0,100,False,40,5.707842588424683,2.0000000298023224
34,1,0,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,10.962228059768677,4.100000061094761
34,2,20,3.357398619330386,41.462753361136585,False,,0.4848839750971829,0.09090928629998218,0.4643496616595918,100,False,120,17.255284309387207,6.200000092387199
34,3,26,2.9301648599440693,29.023914303948146,False,,0.5156126218691012,0.3636367865122141,0.9039743658502495,100,True,147,22.096185445785522,7.600000113248825
35,0,18,1000,0.0,False,,0.0,0,0.0,100,False,40,6.040833234786987,2.0000000298023224
35,1,13,7.736636687505774,29.51333233491527,False,,0.3299784287443979,0.35290606192201857,0.3414422453332082,100,False,80,12.571572065353394,4.100000061094761
35,2,17,31.31145381201974,41.462753361136585,False,,0.1691206440527728,0.09090928629998218,0.4714572105095857,100,False,120,20.28529381752014,6.200000092387199
35,3,4,2.195001653670065,29.023914303948146,False,,0.5861322999174207,0.3636367865122141,0.9463417537244031,100,True,146,24.812225818634033,7.600000113248825
36,0,18,1000,0.0,False,,0.0,0,0.0,100,False,40,5.648066759109497,2.0000000298023224
36,1,31,9.210767411902205,25.367047212166007,False,,0.30415527239317985,0.44381534786869037,0.3739853101309351,100,False,80,12.348393201828003,4.050000060349703
36,2,20,5.236504546812523,16.585108363152898,False,,0.39553520412151283,0.636363560631674,0.8899346925075284,100,False,120,19.86851930618286,6.150000091642141
36,3,18,3.130976909471033,37.31646700270101,False,,0.5004462882539584,0.18181859933966793,1.2310671363043415,100,False,160,27.872037410736084,8.25000012293458
36,4,31,3.355058022373096,20.731377421980085,False,,0.48503732380012565,0.5454546268941827,1.7463131116514956,100,True,178,31.80752444267273,9.200000137090683
37,0,34,1000,0.0,False,,0.0,0,0.0,100,False,40,6.515200853347778,2.0000000298023224
37,1,15,1.6299995776642062,21.22077815333882,False,,0.6659319083655716,0.5347242816061817,0.6003280949858767,100,False,80,13.683859586715698,4.100000061094761
37,2,34,3.6297434963607254,4.146269058827187,False,,0.4679987398825315,0.9090910662625088,1.2888729980583968,100,False,120,20.47924017906189,6.150000091642141
37,3,26,1.6775932719957307,29.023930120732956,False,,0.6579230092569179,0.3636364397216364,1.799652722547674,100,False,160,27.56023073196411,8.150000121444464
37,4,22,1000,8.292554181576449,False,,0.0,0.818181780315837,2.2087436127055926,100,False,200,33.88329219818115,10.250000152736902
37,5,13,1000,8.292554181576442,False,,0.0,0.8181817803158371,2.617834502863511,100,True,240,40.56625747680664,12.35000018402934
38,0,18,1000,0.0,False,,0.0,0,0.0,100,False,40,5.508046865463257,2.0000000298023224
38,1,35,3.294166485342736,25.367047212166007,False,,0.48907988788969664,0.44381534786869037,0.46644761787919353,100,False,80,11.922408819198608,4.050000060349703
38,2,9,2.2244775483745123,20.731377421980085,False,,0.5827200865174632,0.5454546268941827,1.0305349745850165,100,False,120,18.763824939727783,6.150000091642141
38,3,18,21.600570925152944,4.146283639925684,False,,0.2029361788440256,0.9090907465649449,1.5865484372895018,100,False,160,25.68905806541443,8.25000012293458
38,4,21,8.290347505545,0.0,False,,0.3195031778591449,0,1.7463000262190742,100,False,200,32.496766567230225,10.350000154227018
38,5,4,6.995595174738521,0.0,False,,0.345824122188663,0,1.9192120873134058,100,True,240,39.91307592391968,12.450000185519457
39,0,18,1000,0.0,False,,0.0,0,0.0,100,False,40,4.770644187927246,2.0000000298023224
39,1,13,7.736636149883735,29.51333233491527,False,,0.3299784394377878,0.35290606192201857,0.3414422506799032,100,False,80,11.152823209762573,4.100000061094761
39,2,12,31.30177660713181,41.462753361136585,False,,0.1691467201375139,0.09090928629998218,0.4714702538986512,100,False,120,18.71966576576233,6.200000092387199
39,3,34,5.230459031936103,29.023914303948146,False,,0.3957463450958071,0.3636367865122141,0.8511618197026618,100,True,147,23.65508532524109,7.600000113248825
40,0,22,1000,0.0,False,,0.0,0,0.0,100,False,40,6.151855707168579,2.0000000298023224
40,1,6,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,13.286642789840698,4.100000061094761
40,2,12,74.06765349867223,41.462753361136585,False,,0.10737309523815652,0.09090928629998218,0.27559422173007864,100,False,120,21.420242071151733,6.200000092387199
40,3,35,6.753397616476893,29.023914303948146,False,,0.35153859348030336,0.3636367865122141,0.6331819117263373,100,True,147,27.07769250869751,7.600000113248825
41,0,4,1000,0.0,False,,0.0,0,0.0,100,False,40,7.650965452194214,2.0000000298023224
41,1,6,4.406359896169619,25.367047212166007,False,,0.4282747510752812,0.44381534786869037,0.43604504947198575,100,False,80,14.909781455993652,4.100000061094761
41,2,29,51.13583983145531,37.316484302309405,False,,0.13149665038472733,0.18181822003747328,0.5927024846830861,100,False,120,22.34194827079773,6.150000091642141
41,3,27,10.523712317319395,37.31646848552459,False,,0.2857315881293369,0.1818185668280512,0.8264775621617801,100,True,158,29.133362770080566,8.100000120699406
42,0,0,1000,0.0,False,,0.0,0,0.0,100,False,40,5.475067138671875,2.0000000298023224
42,1,30,6.285516466484678,25.367047212166007,False,,0.3634621224283926,0.44381534786869037,0.4036387351485415,100,False,80,11.125329732894897,4.050000060349703
42,2,12,1000,4.146285122749262,False,,0.0,0.9090907140533282,0.8581840921752055,100,False,120,18.875293254852295,6.150000091642141
42,3,12,8.682460123819268,37.31646823838732,False,,0.3126776019865091,0.181818572246654,1.1054321792917872,100,False,160,26.831302642822266,8.25000012293458
42,4,21,12.793276249185833,33.17019942669741,False,,0.2606227711399975,0.2727275005655423,1.372107315144557,100,True,191,32.680437326431274,9.900000147521496
43,0,9,1000,0.0,False,,0.0,0,0.0,100,False,40,5.103135108947754,2.0000000298023224
43,1,17,1000,29.51333233491527,False,,0.0,0.35290606192201857,0.17645303096100928,100,False,80,12.708365201950073,4.100000061094761
