episode,step,action,time_to_collision,completion,collision,collision_type,reward_merged,reward_time_to_collision,reward_completion,loss,done,tick,system_time,game_time
16,1,2,1000,21.215942350786545,False,,0.267415154445905,0.0,0.53483030889181,100,False,80,12.554354190826416,4.100000061094761
16,2,9,1000,0.0,False,,0.0,0.0,0,100,False,120,19.872865438461304,6.200000092387199
16,3,18,1000,20.721714512827294,False,,0.2728332454012674,0.0,0.5456664908025348,100,False,160,27.2558650970459,8.300000123679638
16,4,28,1000,0.0,False,,0.0,0.0,0,100,False,200,33.960517168045044,10.350000154227018
16,5,25,1000,8.288704776384648,False,,0.4091330901835976,0.0,0.8182661803671952,100,True,240,41.21991753578186,12.400000184774399
17,0,8,1000,0.0,False,,0.0,0.0,0,100,False,40,6.223910331726074,2.0000000298023224
17,1,3,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,12.046369314193726,4.100000061094761
17,2,17,1000,41.48494939299498,False,,0.04521131383864868,0.0,0.09042262767729736,100,False,120,20.14610743522644,6.200000092387199
17,3,29,1000,12.433041355198867,False,,0.36369980858948747,0.0,0.7273996171789749,100,False,160,28.20595693588257,8.25000012293458
17,4,20,5.396625634174446,16.577393743391184,False,,0.513299887115947,0.3900670668693211,0.6365327073625728,100,True,180,32.06218767166138,9.350000139325857
18,0,32,1000,0.0,False,,0.0,0.0,0,100,False,40,6.210043907165527,2.0000000298023224
18,1,20,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,15.547924995422363,4.100000061094761
18,2,24,1000,8.288704776384645,False,,0.40913309018359767,0.0,0.8182661803671953,100,False,120,23.10272979736328,6.150000091642141
18,3,8,3.106230441270748,8.288704776384648,False,,0.6602539533107035,0.5022417262542116,0.8182661803671952,100,False,160,30.245872974395752,8.25000012293458
18,4,28,1000,4.144336578814219,False,,0.4545667184058899,0.0,0.9091334368117798,100,False,200,36.9290509223938,10.30000015348196
18,5,2,1000,4.185793708642173,False,,0.45411223469836826,0.0,0.9082244693967365,100,True,240,44.966034173965454,12.400000184774399
19,0,24,1000,0.0,False,,0.0,0.0,0,100,False,40,5.692173957824707,2.0000000298023224
19,1,25,1.2175573271222393,29.504615508414975,False,,0.5515977635477873,0.7500983445802049,0.3530971825153697,100,False,80,11.321776390075684,4.050000060349703
19,2,15,1.4978297056903356,41.48494939299498,False,,0.39010760213934403,0.6897925766013907,0.09042262767729736,100,False,120,18.17857789993286,6.150000091642141
19,3,29,1000,12.433041355198867,False,,0.36369980858948747,0.0,0.7273996171789749,100,False,160,25.360310554504395,8.200000122189522
19,4,20,1000,16.577393743391184,False,,0.3182663536812864,0.0,0.6365327073625728,100,True,182,29.174466371536255,9.400000140070915
20,0,28,1000,0.0,False,,0.0,0.0,0,100,False,40,5.45300555229187,2.0000000298023224
20,1,12,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,13.893734693527222,4.100000061094761
20,2,32,3.0305614373034344,41.48494939299498,False,,0.29913970931434913,0.5078567909514009,0.09042262767729736,100,False,120,22.13357710838318,6.100000090897083
20,3,5,2.456261209371883,29.01043509859005,False,,0.46088228886525145,0.5578322531889551,0.3639323245415478,100,True,149,27.686213493347168,7.650000113993883
21,0,27,1000,0.0,False,,0.0,0.0,0,100,False,40,5.326622247695923,2.0000000298023224
21,1,20,0.9012068868289785,29.504615508414975,False,,0.5970728453810867,0.8410485082468039,0.3530971825153697,100,False,80,12.84779405593872,4.100000061094761
21,2,10,1.5878283449594075,24.907539840225684,False,,0.5635834119911556,0.6732765570394043,0.4538902669429068,100,False,120,21.34526300430298,6.200000092387199
21,3,18,5.615061560164081,12.433057164576972,False,,0.5551856009812258,0.38297193141165886,0.7273992705507928,100,False,160,30.137277603149414,8.300000123679638
21,4,14,1000,12.433041355198853,False,,0.3636998085894877,0.0,0.7273996171789754,100,False,200,38.09697437286377,10.400000154972076
21,5,18,1000,20.721746131583515,False,,0.27283289877308514,0.0,0.5456657975461703,100,True,219,41.903578996658325,11.450000170618296
22,0,25,1000,0.0,False,,0.0,0.0,0,100,False,40,4.9103477001190186,2.0000000298023224
22,1,31,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,11.176878690719604,4.050000060349703
22,2,1,1000,8.288704776384645,False,,0.40913309018359767,0.0,0.8182661803671953,100,False,120,19.927732229232788,6.150000091642141
22,3,8,2.9026994425830335,8.288704776384648,False,,0.6680322612370165,0.5177983421068378,0.8182661803671952,100,False,160,26.741851091384888,8.25000012293458
22,4,0,1000,20.763187452033364,False,,0.27237858837965456,0.0,0.5447571767593091,100,False,200,34.07548141479492,10.350000154227018
22,5,14,1000,4.144352388192317,False,,0.4545665450917989,0.0,0.9091330901835978,100,True,240,41.15145969390869,12.450000185519457
23,0,0,1000,0.0,False,,0.0,0.0,0,100,False,40,5.054325342178345,2.0000000298023224
23,1,4,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,10.484724760055542,4.100000061094761
23,2,28,2.4084479512321857,41.48494939299498,False,,0.3265624256768306,0.5627022236763638,0.09042262767729736,100,False,120,16.221651315689087,6.150000091642141
23,3,7,1000,29.01043509859005,False,,0.1819661622707739,0.0,0.3639323245415478,100,True,147,22.36821722984314,7.600000113248825
24,0,15,1000,0.0,False,,0.0,0.0,0,100,False,40,5.714120388031006,2.0000000298023224
24,1,23,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,12.067160367965698,4.100000061094761
24,2,22,1000,41.48494939299498,False,,0.04521131383864868,0.0,0.09042262767729736,100,False,120,20.132652759552002,6.200000092387199
24,3,18,1000,24.866098519775832,False,,0.22739944386488398,0.0,0.45479888772976795,100,False,160,27.674357175827026,8.300000123679638
24,4,23,1000,4.144336578814219,False,,0.4545667184058899,0.0,0.9091334368117798,100,True,163,28.51117181777954,8.550000127404928
25,0,3,1000,0.0,False,,0.0,0.0,0,100,False,40,5.643592834472656,2.0000000298023224
25,1,12,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,12.22950530052185,4.100000061094761
25,2,6,2.267991794186172,41.48494939299498,False,,0.3341067410642546,0.5777908544512118,0.09042262767729736,100,False,120,20.58323836326599,6.200000092387199
25,3,11,1000,16.577393743391184,False,,0.3182663536812864,0.0,0.6365327073625728,100,False,160,30.71138334274292,8.300000123679638
25,4,22,1000,8.288704776384648,False,,0.4091330901835976,0.0,0.8182661803671952,100,False,200,39.3885772228241,10.400000154972076
25,5,11,1000,0.0,False,,0.0,0.0,0,100,True,240,46.19953536987305,12.500000186264515
26,0,4,1000,0.0,False,,0.0,0.0,0,100,False,40,10.518532037734985,2.0000000298023224
26,1,3,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,15.415459156036377,4.100000061094761
26,2,7,1000,41.48494939299498,False,,0.04521131383864868,0.0,0.09042262767729736,100,False,120,21.991519451141357,6.200000092387199
26,3,18,6.910837121376524,29.01043509859005,False,,0.3558616735631618,0.3477910225847758,0.3639323245415478,100,True,147,27.355848789215088,7.650000113993883
27,0,31,1000,0.0,False,,0.0,0.0,0,100,False,40,4.851002931594849,2.0000000298023224
27,1,15,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,12.665822744369507,4.100000061094761
27,2,19,1000,4.144368197570433,False,,0.4545663717777077,0.0,0.9091327435554154,100,False,120,20.60607361793518,6.200000092387199
27,3,13,1.4134102070952363,29.051892228418005,False,,0.5347266472532954,0.7064299373800864,0.36302335712650446,100,False,160,28.94672203063965,8.300000123679638
27,4,33,1000,24.86608271039772,False,,0.22739961717897517,0.0,0.45479923435795033,100,False,200,36.586244344711304,10.30000015348196
27,5,35,1000,12.433041355198867,False,,0.36369980858948747,0.0,0.7273996171789749,100,True,214,39.37575006484985,11.000000163912773
28,0,26,1000,0.0,False,,0.0,0.0,0,100,False,40,5.923088073730469,2.0000000298023224
28,1,35,1000,25.36027892960076,False,,0.22198187285179494,0.0,0.4439637457035899,100,False,80,12.633266687393188,4.050000060349703
28,2,10,1000,16.57737793401308,False,,0.3182665269953775,0.0,0.636533053990755,100,False,120,20.102407693862915,6.150000091642141
28,3,32,1000,4.144368197570429,False,,0.45456637177770776,0.0,0.9091327435554155,100,False,160,27.19957661628723,8.150000121444464
28,4,28,1000,8.330130287456392,False,,0.40867895310425817,0.0,0.8173579062085163,100,False,200,35.764443159103394,10.200000151991844
28,5,35,1000,0.0,False,,0.0,0.0,0,100,True,240,44.10236215591431,12.200000181794167
29,0,15,1000,0.0,False,,0.0,0.0,0,100,False,40,6.026583671569824,2.0000000298023224
29,1,31,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,12.861961364746094,4.050000060349703
29,2,5,2.2884935610308736,41.48494939299498,False,,0.33296720643617744,0.5755117851950575,0.09042262767729736,100,False,120,20.82980251312256,6.150000091642141
29,3,31,1000,29.01043509859005,False,,0.1819661622707739,0.0,0.3639323245415478,100,True,149,25.81293249130249,7.600000113248825
30,0,34,1000,0.0,False,,0.0,0.0,0,100,False,40,5.968028545379639,2.0000000298023224
30,1,34,12.924016664617584,25.36027892960076,False,,0.3516687530076855,0.25937376031178117,0.4439637457035899,100,False,80,15.212342977523804,4.050000060349703
30,2,13,33.801888942628096,0.0,False,,0.08138143881827593,0.16276287763655187,0,100,False,120,23.40883159637451,6.150000091642141
30,3,7,31.551818098739318,0.0,False,,0.08423828241040618,0.16847656482081236,0,100,False,160,30.392000198364258,8.25000012293458
30,4,34,29.551546680543925,0.0,False,,0.087028816362827,0.174057632725654,0,100,False,200,38.232593297958374,10.250000152736902
30,5,15,27.451560991082424,0.0,False,,0.09025934111417802,0.18051868222835604,0,100,True,240,46.128708600997925,12.35000018402934
31,0,29,1000,0.0,False,,0.0,0.0,0,100,False,40,5.808508396148682,2.0000000298023224
31,1,17,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,14.14477014541626,4.100000061094761
31,2,26,1000,29.051908037796114,False,,0.18151150524916115,0.0,0.3630230104983223,100,False,120,21.49033546447754,6.150000091642141
31,3,25,0.658235994347462,41.44347645378891,False,,0.5143865945691661,0.9374412474178093,0.09133194172052295,100,True,159,28.73486018180847,8.150000121444464
32,0,28,1000,0.0,False,,0.0,0.0,0,100,False,40,5.237569332122803,2.0000000298023224
32,1,28,11.796672787779665,29.504615508414975,False,,0.3119426546199159,0.2707881267244621,0.3530971825153697,100,False,80,11.141509532928467,4.050000060349703
32,2,18,1.6792149509169927,41.48494939299498,False,,0.37403889280208585,0.6576551579268743,0.09042262767729736,100,False,120,18.840792894363403,6.150000091642141
32,3,17,1000,24.866098519775832,False,,0.22739944386488398,0.0,0.45479888772976795,100,False,160,26.899698495864868,8.25000012293458
32,4,10,1000,4.144336578814219,False,,0.4545667184058899,0.0,0.9091334368117798,100,True,162,27.57249641418457,8.450000125914812
33,0,27,1000,0.0,False,,0.0,0.0,0,100,False,40,5.933285474777222,2.0000000298023224
33,1,3,0.8998753890380216,29.504615508414975,False,,0.5972993287817725,0.8415014750481752,0.3530971825153697,100,False,80,13.13175368309021,4.100000061094761
33,2,14,1.5859844827743013,41.48494939299498,False,,0.38201292209830484,0.6736032165193123,0.09042262767729736,100,False,120,21.31021285057068,6.200000092387199
33,3,25,1000,29.01043509859005,False,,0.1819661622707739,0.0,0.3639323245415478,100,True,148,25.75818109512329,7.650000113993883
34,0,10,1000,0.0,False,,0.0,0.0,0,100,False,40,8.385411977767944,2.0000000298023224
34,1,6,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,16.190783739089966,4.100000061094761
34,2,2,1000,33.19626042598844,False,,0.13607805034095988,0.0,0.27215610068191975,100,False,120,24.617659091949463,6.200000092387199
34,3,3,1000,33.15478748678237,False,,0.13653270736257278,0.0,0.27306541472514556,100,False,160,32.917720079422,8.300000123679638
34,4,28,1000,0.0,False,,0.0,0.0,0,100,False,200,39.72154259681702,10.350000154227018
34,5,30,1000,0.0,False,,0.0,0.0,0,100,True,240,46.70949673652649,12.35000018402934
35,0,2,1000,0.0,False,,0.0,0.0,0,100,False,40,4.995734930038452,2.0000000298023224
35,1,6,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,10.972545623779297,4.100000061094761
35,2,1,1000,20.72174613158351,False,,0.27283289877308514,0.0,0.5456657975461703,100,False,120,19.040352821350098,6.200000092387199
35,3,34,1000,0.0,False,,0.0,0.0,0,100,False,160,28.12831425666809,8.200000122189522
35,4,32,4.445450163660415,24.907555649603793,False,,0.44021516025113316,0.4265404001875418,0.4538899203147245,100,False,200,37.07635974884033,10.200000151991844
35,5,14,4.849942132401731,20.7217461315835,False,,0.47772445445699185,0.4097831113678132,0.5456657975461705,100,True,240,44.13674473762512,12.300000183284283
36,0,19,1000,0.0,False,,0.0,0.0,0,100,False,40,6.597368001937866,2.0000000298023224
36,1,28,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,14.738885164260864,4.050000060349703
36,2,6,2.640539907752673,41.48494939299498,False,,0.31530865177639567,0.540194675875494,0.09042262767729736,100,False,120,24.505953073501587,6.150000091642141
36,3,19,1000,29.01043509859005,False,,0.1819661622707739,0.0,0.3639323245415478,100,True,147,29.652604579925537,7.600000113248825
37,0,22,1000,0.0,False,,0.0,0.0,0,100,False,40,5.996199369430542,2.0000000298023224
37,1,30,1.4229367855220598,29.504615508414975,False,,0.5287949748217781,0.7044927671281864,0.3530971825153697,100,False,80,12.684850454330444,4.050000060349703
37,2,33,2.338091843908498,37.34059700480266,False,,0.3756992470557746,0.5701089566178497,0.18128953749369958,100,False,120,20.075982809066772,6.050000090152025
37,3,16,1000,33.15478748678237,False,,0.13653270736257278,0.0,0.27306541472514556,100,True,152,26.036065816879272,7.750000115483999
38,0,6,1000,0.0,False,,0.0,0.0,0,100,False,40,5.071805715560913,2.0000000298023224
38,1,11,1000,21.215942350786545,False,,0.267415154445905,0.0,0.53483030889181,100,False,80,12.482213973999023,4.100000061094761
38,2,4,1000,0.0,False,,0.0,0.0,0,100,False,120,20.04552984237671,6.200000092387199
38,3,16,1000,24.866082710397723,False,,0.2273996171789751,0.0,0.4547992343579502,100,False,160,28.57351803779602,8.300000123679638
38,4,26,1000,0.0,False,,0.0,0.0,0,100,False,200,37.27381491661072,10.350000154227018
38,5,16,1000,20.763187452033364,False,,0.27237858837965456,0.0,0.5447571767593091,100,True,240,45.893518686294556,12.450000185519457
39,0,4,1000,0.0,False,,0.0,0.0,0,100,False,40,5.283618450164795,2.0000000298023224
39,1,7,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,10.501481533050537,4.100000061094761
39,2,9,1000,20.72174613158351,False,,0.27283289877308514,0.0,0.5456657975461703,100,False,120,18.426459550857544,6.200000092387199
39,3,4,1000,4.185793708642173,False,,0.45411223469836826,0.0,0.9082244693967365,100,False,160,26.51046657562256,8.300000123679638
39,4,2,4.233723754706288,20.72176194096162,False,,0.49093472642737224,0.43620400193675635,0.5456654509179881,100,False,200,34.24638032913208,10.400000154972076
39,5,5,1000,8.288688967006536,False,,0.40913326349768875,0.0,0.8182665269953775,100,True,240,42.17842626571655,12.500000186264515
40,0,9,1000,0.0,False,,0.0,0.0,0,100,False,40,7.4377734661102295,2.0000000298023224
40,1,0,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,15.240290880203247,4.100000061094761
40,2,5,1000,37.34059700480266,False,,0.09064476874684979,0.0,0.18128953749369958,100,False,120,23.297756671905518,6.200000092387199
40,3,18,1000,33.15478748678237,False,,0.13653270736257278,0.0,0.27306541472514556,100,True,157,30.419602394104004,8.150000121444464
41,0,8,1000,0.0,False,,0.0,0.0,0,100,False,40,4.865037202835083,2.0000000298023224
41,1,8,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,10.46645736694336,4.100000061094761
41,2,23,1000,41.48494939299498,False,,0.04521131383864868,0.0,0.09042262767729736,100,False,120,18.650325536727905,6.200000092387199
41,3,12,1000,29.01043509859005,False,,0.1819661622707739,0.0,0.3639323245415478,100,True,147,23.784198999404907,7.650000113993883
42,0,1,1000,0.0,False,,0.0,0.0,0,100,False,40,4.881589651107788,2.0000000298023224
42,1,23,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,11.489665985107422,4.100000061094761
42,2,9,1000,41.48494939299498,False,,0.04521131383864868,0.0,0.09042262767729736,100,False,120,19.989833116531372,6.200000092387199
42,3,4,1000,20.721746131583515,True,vehicle,0.7728328987730851,1.0,0.5456657975461703,100,True,160,27.66968560218811,8.300000123679638
43,0,15,1000,0.0,False,,0.0,0.0,0,100,False,40,6.416117429733276,2.0000000298023224
43,1,30,1.4367082082573261,29.504615508414975,False,,0.5274085999158277,0.7017200173162856,0.3530971825153697,100,False,80,12.929128170013428,4.050000060349703
43,2,20,2.978324810195833,29.051908037796114,False,,0.43743512119112304,0.5118472318839238,0.3630230104983223,100,False,120,20.551469087600708,6.150000091642141
43,3,20,1000,33.154787486782375,False,,0.13653270736257267,0.0,0.27306541472514534,100,False,160,28.591562747955322,8.25000012293458
43,4,26,1000,4.144352388192317,False,,0.4545665450917989,0.0,0.9091330901835978,100,False,200,36.96504092216492,10.30000015348196
43,5,5,1000,0.0,False,,0.0,0.0,0,100,True,240,43.84828162193298,12.400000184774399
44,0,23,1000,0.0,False,,0.0,0.0,0,100,False,40,6.1285927295684814,2.0000000298023224
44,1,16,1000,29.504615508414975,False,,0.17654859125768485,0.0,0.3530971825153697,100,False,80,11.909722089767456,4.100000061094761
